item,label
理想国 柏拉图 著作 后世 广泛 流传 下列 作品 表述 正确 主张 智慧 品德 不是 出身 每个 人 明确分工 主张 城邦 公民 感受 意愿 制定 法律 制度 唯一 依据 主张 城邦 内 人人平等 品德高尚 进行 集体领导 反对 直接 民主 主张 个人 才能 选拔 议员 组成 代议 机构 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 柏拉图 理想国 中 提出 管理者 具备 哲学家 素质 护卫者 具有 勇敢者 素质 劳动者 具有 劳动 能力 三者 各具 其德 国家 便 好 统治 中 唯一 依据 说法 绝对 排除 城邦 内 民众 不是 品德 进行 集体领导 故项 错误 古代 雅典 属于 直接 民主 故项 错误 答案 知识点 知识点 洛克 智者 学派 卢梭 开 眼看 世界 程朱 理学 苏格拉底 法国 启蒙 思想家,近代史
年 美国 罗伯特 特里 芬 指出 各国 发展 国际贸易 必须 美元 结算 储备 货币 会 导致 流出 美国 货币 海外 不断 沉淀 美国 来说 会 发生 长期 贸易逆差 美元 国际 货币 核心 前提 必须 保持 美元 币值 稳定 坚挺 要求 美国 必须 长期 贸易顺差 国 下列 各项 中 特里 芬 理解 最 准确 要求 国际贸易 中 货币 结算 多样化 要求 美国 长期保持 贸易顺差 出现 贸易逆差 要求 实现 浮动汇率 布雷顿 森林 体系 其内 不稳定性 崩溃 必然性 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 材料 各国 发展 国际贸易 必须 美元 结算 储备 货币 美国 来说 会 发生 长期 贸易逆差 美元 国际 货币 核心 前提 必须 保持 美元 币值 稳定 坚挺 结合 所学 知识 可知 属于 特里 芬 难题 说明 布雷顿 森林 体系 其内 不稳定性 崩溃 必然性 正确 材料 主旨 不 在于 国际贸易 中 货币 结算 多样化 排除 材料 没有 要求 要求 美国 长期保持 贸易顺差 排除 材料 无法 体现 要求 实现 浮动汇率 排除 知识点 知识点 资本主义 世界 经济 体系 形成,现代史
观点 认为 英国 革命 突出 自由 忽略 平等 法国 革命 突出 平等 却 忽略 自由 美国 经验 显示 两个 价值 中 结合 起来 重要性 主要 体现 实行 代议制 民主 原则 民主 程序 民主 并重 主权在民 原则 两党 和平 竞争 轮流 坐庄 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 本题 主要 考查 欧美 代议制 确立 发展 材料 中 观点 认为 英国 法国 革命 后 确立 政治 制度 都 缺陷 英国 君主立宪制 确立 议会 权力 至上 人民 享有 权利 有限 之后 出现 年 议会 改革 宪章 运动 追求 平等 斗争 突出 自由 忽略 平等 年 法兰西 第三 共和国 宪法 一票 微弱 优势 充分说明 共和 制度 确立 艰难 更 强调 平等 自然 会 牺牲 自由 代价 突出 平等 却 忽略 自由 美国 政治 制度 取两国 之长 原则 民主 程序 民主 并重 原则 民主 体现 自由 平等 理论 程序 民主 体现 民主 实践 中 操作 实现 据此 分析 可知 符合 题意 故选 知识点 知识点 议会 权力 确立 法国 大革命 法国 共和制 确立 英国 国会 国王 殊死搏斗 责任制 内阁 形成 英国 责任 内阁制 形成 世纪 法国 政体 变迁 海峡两岸 关系 发展,现代史
年 美国 运到 中国 货物 价值 万元 年 超过 万元 年 更 达 万元 巨 变化 出现 主要 是因为 军阀 混战 影响 国际局势 影响 美国 经济 崛起 中美关系 缓和 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 材料 显示 时间 第一次世界大战 期间 民族 工业 发展 迅速 主要 帝国主义 忙于 一战 军阀 混战 时 世纪末 年代 初 错误 美国 经济 崛起 第二次 工业革命 之后 错误 年 答案 知识点 知识点 中国 民族 资本主义 曲折 发展 垄断组织 出现 第三产业 兴起 新 经济 出现 中学 体西学 为用 洋务运动,现代史
下图 唐代 名画 送子 天王 图 作品 说法 不 正确 作品 作者 吴道子 体现 盛唐 雍容华贵 画风 主题 描绘 市井 生活 作者 善画 宗教 人物 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 解题 时 紧扣 不 正确 关键 信息 而据 所学 可知 送子 天王 图 作者 唐代 画家 吴道子 主要 内容 描写 天王 召见 送子 之神 作者 作画 受 隋唐 佛教 壁画 影响 较大 整图 色彩鲜艳 华丽 画中 人物 均 身着 华美 服装 体现 盛唐 雍容华贵 庄严 大气 项 表述 均 符合 该画 不合 题意 故项 排除 该画 不是 作者 描绘 市井 生活 项 表述 画 不 一致 符合 题意 故项 正确 所学 可知 吴道子 善画 宗教 人物 画 不合 题意 故项 排除 知识点 知识点 报刊 业 走向 繁荣 商业 发展 伤寒 杂病论 本草纲目 汉字 书法艺术 宋词 元曲,古代史
史料 记载 明太祖 一天 问 大臣 天下 人 最 快活 人 回答 金榜题名 人 回答 功成名就 人 回答 子孙满堂 明太祖 听 都 不以为然 听到 一位 万钢 大臣 说畏 法度 快活 时 却 极为 赞赏 点点头 随后 委以重任 明太祖 赞赏 万钢 委以重任 主要 原因 大臣 回答 自相矛盾 万钢 回答 强调 专制 统治 服从 万钢 回答 揭示 快乐 源泉 大臣 回答 背离 主题 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 本题 考查 明朝 政治 制度 相关 特征 材料 信息 结合 所学 知识 判断 选项 两项 明显 错误 关键点 不是 大臣 回答 是否 矛盾 背离 主题 没有 回答 皇帝 心中 没有 揣摩 皇帝 心思 排除 项 说明 皇帝 想法 属于 本质 问题 服务 加强 皇权 专制 正确 项 说法 属于 表象 明显 错误 排除 故选 知识点 知识点 明清 君主专制 制度 加强 重 农抑商 政策 郡县制 夏商 两代 政治 制度 中央 官制 三公九卿 制 皇帝 制度,古代史
年 党和政府 提出 百花齐放 百家争鸣 长期共存 互相监督 两个 八字 方针 相同点 调动 积极因素 进行 社会主义 建设 直接 促进 我国 科技 文艺领域 繁荣 促进 完善 社会主义 民主法制 建设 推动 国民经济 调整 任务 顺利完成 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 本题 主要 考察 学生 调动 运用 知识 能力 所学 知识 百花齐放 百家争鸣 艺术 问题 上 百花齐放 学术 问题 上 百家争鸣 方针 年 党中央 确定 繁荣 发展 社会主义 科学 文化 事业 指导方针 长期共存 互相监督 正确 解决 处理 好 中国共产党 民主党派 关系 提出 扩大 社会主义 民主 巩固 人民 民主 统一战线 团结 起着 极大 推动 作用 继续 发展 我国 多党合作 制 提供 坚实基础 由此 排除 项 双百方针 作用 影响 长期共存 互相监督 无关 我国 国民经济 调整 世纪 年代 初期 进行 说法 该题 无关 错误 该题 答案 知识点 知识点 百家争鸣 局面 出现 民族区域 自治 制度 建立 民主 政治 制度 建设 民主 政治 重要文献 三个代表 重要 思想 祖国统一 历史潮流 计算机 生物 技术 发展 监察 制度 百花齐放 百家争鸣 方针 共产党 领导 多党合作 政治协商 制度 形成 新民主主义革命 胜利 伟大意义,近代史
年 著名 小说 路上 美国 出版 作者 借书 中 人物 之口 发问 道路 老兄 乖孩子 路 疯子 路 五彩 路 浪荡子 路 路 到底 地方 人 走 下列 作品 路上 风格 一致 西风 颂 等待 戈多 人间喜剧 十日谈 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 题干 提供 信息 所学 史实 时间 创作 风格 来看 语言 颠三倒四 应该 属于 现代 荒诞派 西风 颂 属于 浪漫主义 作品 雪莱 著作 不 符合要求 人间喜剧 批判 现实主义 著作 巴尔扎克 作品 不 符合要求 十日谈 文艺复兴 时期 作品 特拉克 代表作 不 符合要求 答案 知识点 知识点 文学 主要 成就,近代史
中学 组织 历史 知识 竞赛 主持人 问 下列 成员 选民 直接 选举 产生 认为 正确 组合 选项 应该 英国 内阁 成员 美国众议院 议员 英国下院 议员 德意志 帝国 联邦 议会 议长 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 英国 内阁 成员 首相 提名 递交 国王 批准 德意志 帝国 联邦 议会 议长 宰相 兼任 宰相 听命于 皇帝 排除 不当 排除 美国众议院 议员 英国下院 议员 选民 直接 选举 产生 故选 组合 答案 知识点 知识点 议会 权力 确立 德意志 帝国 君主立宪制 确立 宰相 制度 废除 内阁 出现 英国 国会 国王 殊死搏斗 责任制 内阁 形成 两党制 形成 发展 英国 责任 内阁制 形成 海峡两岸 关系 发展,现代史
阅读 下图 一年 人民 选举 有力 推动 共同纲领 制定 国家 政治 建设 奠定 牢固 基石 使 宪法 草案 大 讨论 迅速 达到高潮 全国人大 成立 奠定 组织 基础 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 年 全国 人民 普选 即将 召开 第一届 全国人民代表大会 作 准备 一年 选举 全国人大 成立 奠定 组织 基础 共同纲领 制定 年 排除 项 新 中国 成立 国家 政治 建设 逐步 开展 奠定 牢固 基石 排除 项 宪法 草案 讨论 不必 选举 方式 进行 排除 项 答案 知识点 知识点 民族区域 自治 制度 建立 三个代表 重要 思想 祖国统一 历史潮流 监察 制度 民主 政治 制度 建设 民主 政治 重要文献 共产党 领导 多党合作 政治协商 制度 形成 新民主主义革命 胜利 伟大意义,现代史
下表所列 内容 中国 古代 行政 机关 职权 据此 推断 行政 机关 掌丞 天子 助理 万机 中书取 旨 门下 封驳 首辅 独专票 拟阁 权至 重军国 大计 罔 不 总揽 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 本题 考查 调用 所学 知识 分析 材料 信息 能力 材料 起草 谕旨 议决 政务 审议 文件 案件 关键 信息 判断 行政 机构 军机处 项 正确 丞相 描述 唐朝 三省 六部 制 内阁 知识点 知识点 明清 君主专制 制度 加强 重 农抑商 政策 郡县制 夏商 两代 政治 制度 中央 官制 三公九卿 制 皇帝 制度,古代史
年月日 国家 主席 习近平 伦敦 唐宁街 首相府 英国首相 卡梅伦 举行会谈 双方 决定 共同 构建 中 英 面向 二十一 世纪 全球 全面 战略伙伴 关系 开启 中英关系 黄金时代 下列 英国 政治 制度 表述 错误 光荣革命 主要 解决 国家 政权 归属 问题 年 权利 法案 颁布 标志 君主立宪 立宪 制 确立 年 沃波尔 经常 主持 内阁会议 标志 责任 内阁制 形成 英国 国王 内阁 首相 都 掌握 国家 行政 大权 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 材料 中 主席 习近平 伦敦 唐宁街 首相府 英国首相 卡梅伦 举行会谈 双方 决定 共同 构建 中 英 面向 二十一 世纪 全球 全面 战略伙伴 关系 开启 中英关系 黄金时代 说明 英国 代议制 特点 英国 国王 内阁 首相 都 掌握 国家 行政 大权 说法 错误 英王 统而 不治 故项 错误 符合 题意 知识点 知识点 议会 权力 确立 英国 国会 国王 殊死搏斗 责任制 内阁 形成 英国 责任 内阁制 形成 海峡两岸 关系 发展,近代史
内阁 起初 总统 任命 组成 后来 议会 中 拥有 多数 席位 政党 政党 联盟 组成 议会 参议院 负责 这部 宪法 体现 总统 议会 内阁 之间 权力 平衡 没有 指明 国家 政治体制 条文 材料 中 宪法 最有 可能 年 英国 权利 法案 年 法兰西 第三 共和国 宪法 美国 年 宪法 年 德意志 帝国 宪法 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 年 英国 权利 法案 确立 君主立宪制 不 可能 总统 错误 年 法兰西 第三 共和国 宪法 颁布 后 资产阶级 共和派 艰苦 斗争 掌握 众议院 参议院 内阁 总统 关键 职位 共和政体 得到 巩固 体现 三者 权力 平衡 宪法 没有 明确指出 法国 具体 政体 美国 年 宪法 体现 总统 议会 联邦 法院 之间 权力 平衡 错误 年 德意志 帝国 宪法 确立 君主立宪制 不 可能 存在 总统 错误 答案 知识点 知识点 法国 大革命 法国 共和制 确立 世纪 法国 政体 变迁 海峡两岸 关系 发展,现代史
电视片 大 崛起 说 受 牛顿定律 影响 更 人 建立 一种 世界观 物质 世界 有着 自然规律 人类 社会 发展史 中 应该 类似 规律 存在 这段话 表明 经典力学 改变 人们 世界 认识 科学 有利于 人们 思想 牛顿 指明 社会 发展 规律 指出 欧洲 近代 科技 产生 原因 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 本题 主要 考查 近代 科技成就 材料 信息 结合 所学 知识 可知 经典力学 使 人们 新 世界观 经典力学 改变 人们 世界 认识 正确 人们 新 世界观 解放 人们 思想 科学 有利于 人们 思想解放 正确 牛顿 指明 自然科学 发展 规律 非 社会 发展 规律 材料 指出 欧洲 近代 科技 产生 影响 非 原因 选是 符合 题意 正确 选项 错 含 不 符合 题意 排除 选项 错 含 不 符合 题意 排除 选项 错 含 不 符合 题意 排除 本题 选 知识点 知识点 两弹一星 经典力学 载人 航天技术 发展,现代史
下列 各项 不能 说明 法国 生物学家 拉马克 观点 人 右手 左手 灵活 长颈鹿 生 下来 脖子 比较 长狗 嗅觉 灵敏 恐龙 灭绝 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 拉马克 早期 进化 理论 核心 进废退 获得性 遗传 人 右手 左手 灵活 狗 嗅觉 灵敏 符合 用进 废退 原则 不 符合 题意 排除 长颈鹿 生 下来 脖子 比较 长 符合 获得性 遗传 原则 不 符合 题意 排除 项 恐龙 灭绝 物竞天择 这种 现象 达尔文 进化论 解释 比较 合理 符合 题意 据此 可知 答案 知识点 知识点 两弹一星 载人 航天技术 发展 生物 进化论,现代史
史书 记载 朝代 政治 制度 时说 计财之任 虽三司 职日生 烦务常程 计度 薄书期 会 有司 议有 系于 郡 国之体 事 安危 之机 根本 在于 中书 枢密院 非有司 可得 预 材料 反映 朝代 中书 枢密院 掌控 国家 最高 决策权 中枢 部门 行政 程序 环节 分工 设立 职能 分工 明确 国家 政务 各有 侧重 三司 中书 枢密院 分掌 权力 相互 掣肘 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 本题 难点 在于 理解 题干 需要 理解 有司 指 相关 部门 非有司 可得 预 中 预做 干预 理解 日生 烦务常程 计度 薄书期 会 都 指 日常事务 整段 材料 大致 意思 三司 管计 财之事 日常事务 相关 部门 处理 涉及 郡 国之体 安危 之机 事情 中书 枢密院 处理 不是 与此有关 部门 不得 干预 题干 主要 强调 职能 分工 各司其职 故选 知识点 知识点 明清 君主专制 制度 加强 重 农抑商 政策 郡县制 夏商 两代 政治 制度 中央 官制 三公九卿 制 皇帝 制度,古代史
